,date,weekly_sales,holiday_flag,temperature,fuel_price, cpi ,unemployment,year,hour,day,month
5568,2012-08-31,1710924.0,normal week,83.72,3.638,221,6.623,2012,0,4,August
5569,2012-09-07,1609812.0,holiday week,83.71,3.73,221,6.623,2012,0,4,September
5570,2012-09-14,1447614.0,normal week,76.71,3.717,221,6.623,2012,0,4,September
5571,2012-09-21,1555673.0,normal week,73.58,3.721,221,6.623,2012,0,4,September
5572,2012-09-28,1495607.0,normal week,78.04,3.666,222,6.623,2012,0,4,September
5573,2012-10-05,1574409.0,normal week,72.05,3.617,222,6.228,2012,0,4,October
5574,2012-10-12,1494417.0,normal week,69.88,3.601,222,6.228,2012,0,4,October
5575,2012-10-19,1577486.0,normal week,71.45,3.594,222,6.228,2012,0,4,October
5576,2012-10-26,1569502.0,normal week,72.9,3.506,222,6.228,2012,0,4,October
5577,2010-02-05,1001944.0,normal week,14.48,2.788,132,5.892,2010,0,4,February
5578,2010-02-12,955338.0,holiday week,20.84,2.771,132,5.892,2010,0,4,February
5579,2010-02-19,916289.0,normal week,27.84,2.747,132,5.892,2010,0,4,February
5580,2010-02-26,863917.0,normal week,33.32,2.753,132,5.892,2010,0,4,February
5581,2010-03-05,990152.0,normal week,34.78,2.766,132,5.892,2010,0,4,March
5582,2010-03-12,899352.0,normal week,35.1,2.805,132,5.892,2010,0,4,March
5583,2010-03-19,894865.0,normal week,40.54,2.834,132,5.892,2010,0,4,March
5584,2010-03-26,873355.0,normal week,39.51,2.831,132,5.892,2010,0,4,March
5585,2010-04-02,1041202.0,normal week,41.39,2.826,132,5.435,2010,0,4,April
5586,2010-04-09,919839.0,normal week,54.31,2.849,132,5.435,2010,0,4,April
5587,2010-04-16,882637.0,normal week,43.3,2.885,132,5.435,2010,0,4,April
5588,2010-04-23,844958.0,normal week,45.85,2.895,132,5.435,2010,0,4,April
5589,2010-04-30,816838.0,normal week,46.5,2.935,132,5.435,2010,0,4,April
5590,2010-05-07,1009797.0,normal week,60.05,2.981,132,5.435,2010,0,4,May
5591,2010-05-14,907262.0,normal week,45.5,2.983,132,5.435,2010,0,4,May
5592,2010-05-21,885614.0,normal week,56.75,2.961,132,5.435,2010,0,4,May
5593,2010-05-28,1008483.0,normal week,67.88,2.906,132,5.435,2010,0,4,May
5594,2010-06-04,1052429.0,normal week,65.7,2.857,132,5.435,2010,0,4,June
5595,2010-06-11,1007575.0,normal week,59.42,2.83,132,5.435,2010,0,4,June
5596,2010-06-18,973105.0,normal week,60.97,2.805,132,5.435,2010,0,4,June
5597,2010-06-25,940405.0,normal week,69.72,2.81,132,5.435,2010,0,4,June
5598,2010-07-02,1087579.0,normal week,65.47,2.815,133,5.326,2010,0,4,July
5599,2010-07-09,1058251.0,normal week,76.67,2.806,133,5.326,2010,0,4,July
5600,2010-07-16,959229.0,normal week,74.25,2.796,133,5.326,2010,0,4,July
5601,2010-07-23,922342.0,normal week,71.79,2.784,133,5.326,2010,0,4,July
5602,2010-07-30,953393.0,normal week,71.35,2.792,133,5.326,2010,0,4,July
5603,2010-08-06,1057296.0,normal week,69.16,2.792,133,5.326,2010,0,4,August
5604,2010-08-13,924012.0,normal week,67.47,2.81,133,5.326,2010,0,4,August
5605,2010-08-20,932397.0,normal week,67.05,2.796,133,5.326,2010,0,4,August
5606,2010-08-27,922328.0,normal week,62.57,2.77,133,5.326,2010,0,4,August
5607,2010-09-03,976453.0,normal week,70.66,2.735,133,5.326,2010,0,4,September
5608,2010-09-10,967311.0,holiday week,62.75,2.717,133,5.326,2010,0,4,September
5609,2010-09-17,855047.0,normal week,55.34,2.716,133,5.326,2010,0,4,September
5610,2010-09-24,844373.0,normal week,55.63,2.718,133,5.326,2010,0,4,September
5611,2010-10-01,891152.0,normal week,62.01,2.717,133,5.287,2010,0,4,October
5612,2010-10-08,972405.0,normal week,52.02,2.776,133,5.287,2010,0,4,October
5613,2010-10-15,917883.0,normal week,44.56,2.878,133,5.287,2010,0,4,October
5614,2010-10-22,882181.0,normal week,41.25,2.919,133,5.287,2010,0,4,October
5615,2010-10-29,875039.0,normal week,47.1,2.938,133,5.287,2010,0,4,October
5616,2010-11-05,968271.0,normal week,36.45,2.938,133,5.287,2010,0,4,November
5617,2010-11-12,935481.0,normal week,38.5,2.961,133,5.287,2010,0,4,November
5618,2010-11-19,852453.0,normal week,40.52,3.03,133,5.287,2010,0,4,November
5619,2010-11-26,1166143.0,holiday week,32.94,3.07,133,5.287,2010,0,4,November
5620,2010-12-03,1000582.0,normal week,33.6,3.065,133,5.287,2010,0,4,December
5621,2010-12-10,1111216.0,normal week,21.64,3.132,133,5.287,2010,0,4,December
5622,2010-12-17,1179036.0,normal week,23.01,3.139,133,5.287,2010,0,4,December
5623,2010-12-24,1648829.0,normal week,24.18,3.15,133,5.287,2010,0,4,December
5624,2010-12-31,811318.0,holiday week,19.29,3.177,133,5.287,2010,0,4,December
5625,2011-01-07,894280.0,normal week,24.05,3.193,133,5.114,2011,0,4,January
5626,2011-01-14,771316.0,normal week,18.55,3.215,133,5.114,2011,0,4,January
5627,2011-01-21,764015.0,normal week,14.64,3.232,133,5.114,2011,0,4,January
5628,2011-01-28,775910.0,normal week,9.51,3.243,133,5.114,2011,0,4,January
5629,2011-02-04,904262.0,normal week,13.29,3.24,133,5.114,2011,0,4,February
5630,2011-02-11,931940.0,holiday week,16.87,3.255,133,5.114,2011,0,4,February
5631,2011-02-18,968694.0,normal week,21.82,3.263,133,5.114,2011,0,4,February
5632,2011-02-25,888869.0,normal week,16.5,3.281,133,5.114,2011,0,4,February
5633,2011-03-04,977071.0,normal week,18.49,3.437,134,5.114,2011,0,4,March
5634,2011-03-11,860256.0,normal week,30.53,3.6,134,5.114,2011,0,4,March
5635,2011-03-18,871024.0,normal week,35.76,3.634,134,5.114,2011,0,4,March
5636,2011-03-25,834621.0,normal week,28.89,3.624,134,5.114,2011,0,4,March
5637,2011-04-01,841889.0,normal week,28.6,3.638,134,4.781,2011,0,4,April
5638,2011-04-08,947753.0,normal week,34.77,3.72,134,4.781,2011,0,4,April
5639,2011-04-15,874446.0,normal week,43.69,3.823,134,4.781,2011,0,4,April
5640,2011-04-22,965056.0,normal week,39.32,3.919,134,4.781,2011,0,4,April
5641,2011-04-29,847247.0,normal week,52.68,3.988,134,4.781,2011,0,4,April
5642,2011-05-06,1016753.0,normal week,50.81,4.078,135,4.781,2011,0,4,May
5643,2011-05-13,903864.0,normal week,54.09,4.095,135,4.781,2011,0,4,May
5644,2011-05-20,907111.0,normal week,56.38,4.101,135,4.781,2011,0,4,May
5645,2011-05-27,972374.0,normal week,63.11,4.034,135,4.781,2011,0,4,May
5646,2011-06-03,1075688.0,normal week,66.16,3.973,135,4.781,2011,0,4,June
5647,2011-06-10,984336.0,normal week,64.19,3.924,135,4.781,2011,0,4,June
5648,2011-06-17,971423.0,normal week,59.16,3.873,135,4.781,2011,0,4,June
5649,2011-06-24,977104.0,normal week,62.59,3.851,135,4.781,2011,0,4,June
5650,2011-07-01,1048866.0,normal week,65.25,3.815,135,4.584,2011,0,4,July
5651,2011-07-08,1107366.0,normal week,67.86,3.784,136,4.584,2011,0,4,July
5652,2011-07-15,953252.0,normal week,68.9,3.827,136,4.584,2011,0,4,July
5653,2011-07-22,980642.0,normal week,73.34,3.882,136,4.584,2011,0,4,July
5654,2011-07-29,929097.0,normal week,67.45,3.898,136,4.584,2011,0,4,July
5655,2011-08-05,1063818.0,normal week,68.1,3.903,136,4.584,2011,0,4,August
5656,2011-08-12,955507.0,normal week,68.3,3.88,136,4.584,2011,0,4,August
5657,2011-08-19,943237.0,normal week,64.05,3.82,136,4.584,2011,0,4,August
5658,2011-08-26,969611.0,normal week,65.01,3.796,136,4.584,2011,0,4,August
5659,2011-09-02,957298.0,normal week,63.79,3.784,136,4.584,2011,0,4,September
5660,2011-09-09,1021392.0,holiday week,64.83,3.809,136,4.584,2011,0,4,September
5661,2011-09-16,890662.0,normal week,58.28,3.809,136,4.584,2011,0,4,September
5662,2011-09-23,876584.0,normal week,54.09,3.758,136,4.584,2011,0,4,September
5663,2011-09-30,912857.0,normal week,63.45,3.684,136,4.584,2011,0,4,September
5664,2011-10-07,1070390.0,normal week,50.21,3.633,136,4.42,2011,0,4,October
5665,2011-10-14,936752.0,normal week,53.9,3.583,137,4.42,2011,0,4,October
5666,2011-10-21,942320.0,normal week,51.61,3.618,137,4.42,2011,0,4,October
5667,2011-10-28,941676.0,normal week,42.09,3.604,136,4.42,2011,0,4,October
5668,2011-11-04,1011321.0,normal week,35.4,3.586,136,4.42,2011,0,4,November
5669,2011-11-11,1037687.0,normal week,40.75,3.57,136,4.42,2011,0,4,November
5670,2011-11-18,905400.0,normal week,41.85,3.571,136,4.42,2011,0,4,November
5671,2011-11-25,1230012.0,holiday week,32.76,3.536,136,4.42,2011,0,4,November
5672,2011-12-02,1059677.0,normal week,38.51,3.501,136,4.42,2011,0,4,December
5673,2011-12-09,1158709.0,normal week,34.48,3.47,137,4.42,2011,0,4,December
5674,2011-12-16,1198670.0,normal week,29.53,3.445,137,4.42,2011,0,4,December
5675,2011-12-23,1601586.0,normal week,24.46,3.413,137,4.42,2011,0,4,December
5676,2011-12-30,908853.0,holiday week,18.75,3.402,137,4.42,2011,0,4,December
5677,2012-01-06,954577.0,normal week,23.29,3.439,137,4.261,2012,0,4,January
5678,2012-01-13,780608.0,normal week,25.9,3.523,137,4.261,2012,0,4,January
5679,2012-01-20,811365.0,normal week,14.02,3.542,137,4.261,2012,0,4,January
5680,2012-01-27,770157.0,normal week,22.91,3.568,137,4.261,2012,0,4,January
5681,2012-02-03,979552.0,normal week,27.86,3.633,137,4.261,2012,0,4,February
5682,2012-02-10,999785.0,holiday week,23.92,3.655,137,4.261,2012,0,4,February
5683,2012-02-17,975501.0,normal week,25.56,3.703,137,4.261,2012,0,4,February
5684,2012-02-24,919302.0,normal week,29.88,3.751,137,4.261,2012,0,4,February
5685,2012-03-02,927732.0,normal week,23.79,3.827,137,4.261,2012,0,4,March
5686,2012-03-09,954234.0,normal week,30.58,3.876,138,4.261,2012,0,4,March
5687,2012-03-16,891154.0,normal week,37.13,3.867,138,4.261,2012,0,4,March
5688,2012-03-23,844491.0,normal week,52.27,3.889,138,4.261,2012,0,4,March
5689,2012-03-30,871946.0,normal week,36.25,3.921,138,4.261,2012,0,4,March
5690,2012-04-06,1132064.0,normal week,36.54,3.957,138,4.125,2012,0,4,April
5691,2012-04-13,857811.0,normal week,40.65,4.025,138,4.125,2012,0,4,April
5692,2012-04-20,896980.0,normal week,55.3,4.046,138,4.125,2012,0,4,April
5693,2012-04-27,875373.0,normal week,47.51,4.023,138,4.125,2012,0,4,April
5694,2012-05-04,993312.0,normal week,44.47,3.991,138,4.125,2012,0,4,May
5695,2012-05-11,967729.0,normal week,52.06,3.947,138,4.125,2012,0,4,May
5696,2012-05-18,896295.0,normal week,57.59,3.899,138,4.125,2012,0,4,May
5697,2012-05-25,991054.0,normal week,65.25,3.85,138,4.125,2012,0,4,May
5698,2012-06-01,1037464.0,normal week,64.75,3.798,138,4.125,2012,0,4,June
5699,2012-06-08,1079387.0,normal week,55.78,3.746,138,4.125,2012,0,4,June
5700,2012-06-15,977950.0,normal week,63.39,3.683,138,4.125,2012,0,4,June
5701,2012-06-22,1033552.0,normal week,69.32,3.629,138,4.125,2012,0,4,June
5702,2012-06-29,988765.0,normal week,64.42,3.577,138,4.125,2012,0,4,June
5703,2012-07-06,1182902.0,normal week,69.08,3.538,138,4.156,2012,0,4,July
5704,2012-07-13,979849.0,normal week,67.48,3.561,138,4.156,2012,0,4,July
5705,2012-07-20,968502.0,normal week,70.45,3.61,138,4.156,2012,0,4,July
5706,2012-07-27,954397.0,normal week,67.88,3.701,138,4.156,2012,0,4,July
5707,2012-08-03,1068347.0,normal week,70.15,3.698,138,4.156,2012,0,4,August
5708,2012-08-10,1007906.0,normal week,70.09,3.772,138,4.156,2012,0,4,August
5709,2012-08-17,969387.0,normal week,69.41,3.84,138,4.156,2012,0,4,August
5710,2012-08-24,945318.0,normal week,63.91,3.874,138,4.156,2012,0,4,August
5711,2012-08-31,987265.0,normal week,66.11,3.884,138,4.156,2012,0,4,August
5712,2012-09-07,1088248.0,holiday week,65.06,3.921,138,4.156,2012,0,4,September
5713,2012-09-14,901710.0,normal week,59.38,3.988,139,4.156,2012,0,4,September
5714,2012-09-21,899768.0,normal week,54.12,4.056,139,4.156,2012,0,4,September
5715,2012-09-28,919595.0,normal week,50.98,4.018,139,4.156,2012,0,4,September
5716,2012-10-05,1069112.0,normal week,57.21,4.027,139,4.145,2012,0,4,October
5717,2012-10-12,982523.0,normal week,47.35,4.029,139,4.145,2012,0,4,October
5718,2012-10-19,918171.0,normal week,46.33,4.0,139,4.145,2012,0,4,October
5719,2012-10-26,921265.0,normal week,49.65,3.917,139,4.145,2012,0,4,October
5720,2010-02-05,1086533.0,normal week,30.27,2.58,189,7.541,2010,0,4,February
5721,2010-02-12,1075656.0,holiday week,23.04,2.572,189,7.541,2010,0,4,February
5722,2010-02-19,1052035.0,normal week,24.13,2.55,190,7.541,2010,0,4,February
5723,2010-02-26,991942.0,normal week,21.84,2.586,190,7.541,2010,0,4,February
5724,2010-03-05,1063557.0,normal week,32.49,2.62,190,7.541,2010,0,4,March
5725,2010-03-12,1023998.0,normal week,33.4,2.684,190,7.541,2010,0,4,March
5726,2010-03-19,1006598.0,normal week,36.7,2.692,190,7.541,2010,0,4,March
5727,2010-03-26,1015196.0,normal week,32.3,2.717,190,7.541,2010,0,4,March
5728,2010-04-02,1168826.0,normal week,41.31,2.725,190,7.363,2010,0,4,April
5729,2010-04-09,1082158.0,normal week,37.3,2.75,190,7.363,2010,0,4,April
5730,2010-04-16,1043389.0,normal week,46.79,2.765,190,7.363,2010,0,4,April
5731,2010-04-23,1067341.0,normal week,45.29,2.776,190,7.363,2010,0,4,April
5732,2010-04-30,1063960.0,normal week,40.2,2.766,190,7.363,2010,0,4,April
5733,2010-05-07,1175738.0,normal week,41.5,2.771,190,7.363,2010,0,4,May
5734,2010-05-14,1116439.0,normal week,40.23,2.788,189,7.363,2010,0,4,May
5735,2010-05-21,1163234.0,normal week,50.59,2.776,189,7.363,2010,0,4,May
5736,2010-05-28,1246654.0,normal week,56.97,2.737,189,7.363,2010,0,4,May
5737,2010-06-04,1305068.0,normal week,60.13,2.7,189,7.363,2010,0,4,June
5738,2010-06-11,1217199.0,normal week,63.36,2.684,189,7.363,2010,0,4,June
5739,2010-06-18,1202963.0,normal week,54.9,2.674,189,7.363,2010,0,4,June
5740,2010-06-25,1174210.0,normal week,66.0,2.715,189,7.363,2010,0,4,June
5741,2010-07-02,1273280.0,normal week,69.39,2.728,189,7.335,2010,0,4,July
5742,2010-07-09,1176080.0,normal week,60.93,2.711,190,7.335,2010,0,4,July
5743,2010-07-16,1179788.0,normal week,69.06,2.699,190,7.335,2010,0,4,July
5744,2010-07-23,1192214.0,normal week,70.77,2.691,190,7.335,2010,0,4,July
5745,2010-07-30,1211137.0,normal week,70.07,2.69,190,7.335,2010,0,4,July
5746,2010-08-06,1338133.0,normal week,69.21,2.69,190,7.335,2010,0,4,August
5747,2010-08-13,1285977.0,normal week,70.24,2.723,190,7.335,2010,0,4,August
5748,2010-08-20,1353838.0,normal week,66.19,2.732,190,7.335,2010,0,4,August
5749,2010-08-27,1173132.0,normal week,70.59,2.731,190,7.335,2010,0,4,August
5750,2010-09-03,1223356.0,normal week,64.13,2.773,190,7.335,2010,0,4,September
5751,2010-09-10,1172672.0,holiday week,63.3,2.78,190,7.335,2010,0,4,September
5752,2010-09-17,1111171.0,normal week,62.4,2.8,190,7.335,2010,0,4,September
5753,2010-09-24,1110942.0,normal week,60.11,2.793,191,7.335,2010,0,4,September
5754,2010-10-01,1109216.0,normal week,62.67,2.759,191,7.508,2010,0,4,October
5755,2010-10-08,1162042.0,normal week,57.1,2.745,191,7.508,2010,0,4,October
5756,2010-10-15,1133913.0,normal week,49.91,2.762,191,7.508,2010,0,4,October
5757,2010-10-22,1156004.0,normal week,48.09,2.762,191,7.508,2010,0,4,October
5758,2010-10-29,1144855.0,normal week,42.16,2.748,191,7.508,2010,0,4,October
5759,2010-11-05,1163878.0,normal week,46.74,2.729,191,7.508,2010,0,4,November
5760,2010-11-12,1175326.0,normal week,38.99,2.737,191,7.508,2010,0,4,November
5761,2010-11-19,1172155.0,normal week,31.34,2.758,191,7.508,2010,0,4,November
5762,2010-11-26,1866682.0,holiday week,25.3,2.742,191,7.508,2010,0,4,November
5763,2010-12-03,1220116.0,normal week,33.0,2.712,191,7.508,2010,0,4,December
5764,2010-12-10,1434908.0,normal week,33.9,2.728,191,7.508,2010,0,4,December
5765,2010-12-17,1627905.0,normal week,31.51,2.778,191,7.508,2010,0,4,December
5766,2010-12-24,2225017.0,normal week,29.81,2.781,191,7.508,2010,0,4,December
5767,2010-12-31,1001790.0,holiday week,25.19,2.829,191,7.508,2010,0,4,December
5768,2011-01-07,1153597.0,normal week,23.76,2.882,191,7.241,2011,0,4,January
5769,2011-01-14,1052609.0,normal week,22.44,2.911,191,7.241,2011,0,4,January
5770,2011-01-21,1088026.0,normal week,32.7,2.973,192,7.241,2011,0,4,January
5771,2011-01-28,1026440.0,normal week,32.23,3.008,192,7.241,2011,0,4,January
5772,2011-02-04,1179421.0,normal week,14.56,3.011,192,7.241,2011,0,4,February
5773,2011-02-11,1150003.0,holiday week,16.81,3.037,192,7.241,2011,0,4,February
5774,2011-02-18,1203400.0,normal week,39.39,3.051,192,7.241,2011,0,4,February
5775,2011-02-25,1099715.0,normal week,26.1,3.101,192,7.241,2011,0,4,February
5776,2011-03-04,1229258.0,normal week,34.99,3.232,192,7.241,2011,0,4,March
5777,2011-03-11,1159090.0,normal week,31.6,3.372,192,7.241,2011,0,4,March
5778,2011-03-18,1115504.0,normal week,40.19,3.406,192,7.241,2011,0,4,March
5779,2011-03-25,1140578.0,normal week,41.11,3.414,192,7.241,2011,0,4,March
5780,2011-04-01,1179125.0,normal week,38.16,3.461,192,6.934,2011,0,4,April
5781,2011-04-08,1206252.0,normal week,42.87,3.532,192,6.934,2011,0,4,April
5782,2011-04-15,1192982.0,normal week,39.94,3.611,192,6.934,2011,0,4,April
5783,2011-04-22,1304482.0,normal week,42.86,3.636,193,6.934,2011,0,4,April
5784,2011-04-29,1178841.0,normal week,39.81,3.663,193,6.934,2011,0,4,April
5785,2011-05-06,1244957.0,normal week,41.2,3.735,193,6.934,2011,0,4,May
5786,2011-05-13,1270026.0,normal week,50.29,3.767,193,6.934,2011,0,4,May
5787,2011-05-20,1244542.0,normal week,41.11,3.828,193,6.934,2011,0,4,May
5788,2011-05-27,1278304.0,normal week,50.56,3.795,193,6.934,2011,0,4,May
5789,2011-06-03,1297585.0,normal week,54.81,3.763,193,6.934,2011,0,4,June
5790,2011-06-10,1311690.0,normal week,61.1,3.735,193,6.934,2011,0,4,June
5791,2011-06-17,1289152.0,normal week,62.3,3.697,193,6.934,2011,0,4,June
5792,2011-06-24,1244382.0,normal week,59.54,3.661,193,6.934,2011,0,4,June
5793,2011-07-01,1333348.0,normal week,67.01,3.597,193,6.901,2011,0,4,July
5794,2011-07-08,1338863.0,normal week,68.49,3.54,193,6.901,2011,0,4,July
5795,2011-07-15,1245773.0,normal week,68.18,3.532,193,6.901,2011,0,4,July
5796,2011-07-22,1292831.0,normal week,74.11,3.545,194,6.901,2011,0,4,July
5797,2011-07-29,1248330.0,normal week,71.3,3.547,194,6.901,2011,0,4,July
5798,2011-08-05,1402234.0,normal week,72.19,3.554,194,6.901,2011,0,4,August
5799,2011-08-12,1356690.0,normal week,67.65,3.542,194,6.901,2011,0,4,August
5800,2011-08-19,1412960.0,normal week,70.55,3.499,194,6.901,2011,0,4,August
5801,2011-08-26,1328741.0,normal week,71.61,3.485,194,6.901,2011,0,4,August
5802,2011-09-02,1283849.0,normal week,70.37,3.511,195,6.901,2011,0,4,September
5803,2011-09-09,1280959.0,holiday week,58.31,3.566,195,6.901,2011,0,4,September
5804,2011-09-16,1197019.0,normal week,54.82,3.596,195,6.901,2011,0,4,September
5805,2011-09-23,1173060.0,normal week,55.06,3.581,195,6.901,2011,0,4,September
5806,2011-09-30,1160620.0,normal week,61.77,3.538,195,6.901,2011,0,4,September
5807,2011-10-07,1277883.0,normal week,58.74,3.498,195,6.759,2011,0,4,October
5808,2011-10-14,1247130.0,normal week,47.43,3.491,195,6.759,2011,0,4,October
5809,2011-10-21,1214944.0,normal week,45.62,3.548,195,6.759,2011,0,4,October
5810,2011-10-28,1274463.0,normal week,37.02,3.55,195,6.759,2011,0,4,October
5811,2011-11-04,1315685.0,normal week,35.04,3.527,195,6.759,2011,0,4,November
5812,2011-11-11,1302499.0,normal week,32.87,3.505,196,6.759,2011,0,4,November
5813,2011-11-18,1230118.0,normal week,36.64,3.479,196,6.759,2011,0,4,November
5814,2011-11-25,1906713.0,holiday week,36.37,3.424,196,6.759,2011,0,4,November
5815,2011-12-02,1292436.0,normal week,34.53,3.378,196,6.759,2011,0,4,December
5816,2011-12-09,1548661.0,normal week,17.05,3.331,196,6.759,2011,0,4,December
5817,2011-12-16,1682368.0,normal week,25.01,3.266,196,6.759,2011,0,4,December
5818,2011-12-23,2263723.0,normal week,25.59,3.173,196,6.759,2011,0,4,December
5819,2011-12-30,1264014.0,holiday week,34.12,3.119,196,6.759,2011,0,4,December
5820,2012-01-06,1208192.0,normal week,37.21,3.095,197,6.589,2012,0,4,January
5821,2012-01-13,1134767.0,normal week,27.49,3.077,197,6.589,2012,0,4,January
5822,2012-01-20,1116295.0,normal week,31.56,3.055,197,6.589,2012,0,4,January
5823,2012-01-27,1079399.0,normal week,33.15,3.038,197,6.589,2012,0,4,January
5824,2012-02-03,1208826.0,normal week,31.65,3.031,197,6.589,2012,0,4,February
5825,2012-02-10,1238845.0,holiday week,22.0,3.103,197,6.589,2012,0,4,February
5826,2012-02-17,1330451.0,normal week,22.52,3.113,197,6.589,2012,0,4,February
5827,2012-02-24,1224916.0,normal week,27.89,3.129,197,6.589,2012,0,4,February
5828,2012-03-02,1239813.0,normal week,27.39,3.191,197,6.589,2012,0,4,March
5829,2012-03-09,1243815.0,normal week,35.3,3.286,197,6.589,2012,0,4,March
5830,2012-03-16,1201512.0,normal week,47.76,3.486,197,6.589,2012,0,4,March
5831,2012-03-23,1215354.0,normal week,44.04,3.664,197,6.589,2012,0,4,March
5832,2012-03-30,1239423.0,normal week,51.56,3.75,197,6.589,2012,0,4,March
5833,2012-04-06,1460234.0,normal week,48.48,3.854,198,6.547,2012,0,4,April
5834,2012-04-13,1323005.0,normal week,46.84,3.901,198,6.547,2012,0,4,April
5835,2012-04-20,1220815.0,normal week,43.57,3.936,198,6.547,2012,0,4,April
5836,2012-04-27,1248951.0,normal week,57.66,3.927,198,6.547,2012,0,4,April
5837,2012-05-04,1359771.0,normal week,52.86,3.903,198,6.547,2012,0,4,May
5838,2012-05-11,1353285.0,normal week,50.22,3.87,198,6.547,2012,0,4,May
5839,2012-05-18,1331514.0,normal week,55.24,3.837,198,6.547,2012,0,4,May
5840,2012-05-25,1424500.0,normal week,54.89,3.804,198,6.547,2012,0,4,May
5841,2012-06-01,1374891.0,normal week,57.29,3.764,198,6.547,2012,0,4,June
5842,2012-06-08,1436384.0,normal week,65.11,3.741,198,6.547,2012,0,4,June
5843,2012-06-15,1384585.0,normal week,64.92,3.723,198,6.547,2012,0,4,June
5844,2012-06-22,1386407.0,normal week,66.88,3.735,198,6.547,2012,0,4,June
5845,2012-06-29,1355600.0,normal week,76.54,3.693,198,6.547,2012,0,4,June
5846,2012-07-06,1456301.0,normal week,74.47,3.646,198,6.432,2012,0,4,July
5847,2012-07-13,1332594.0,normal week,67.24,3.613,198,6.432,2012,0,4,July
5848,2012-07-20,1347176.0,normal week,74.06,3.585,198,6.432,2012,0,4,July
5849,2012-07-27,1344724.0,normal week,73.31,3.57,198,6.432,2012,0,4,July
5850,2012-08-03,1439607.0,normal week,73.16,3.528,198,6.432,2012,0,4,August
5851,2012-08-10,1504546.0,normal week,71.73,3.509,198,6.432,2012,0,4,August
5852,2012-08-17,1560590.0,normal week,65.77,3.545,198,6.432,2012,0,4,August
5853,2012-08-24,1464463.0,normal week,69.07,3.558,198,6.432,2012,0,4,August
5854,2012-08-31,1360518.0,normal week,71.56,3.556,198,6.432,2012,0,4,August
5855,2012-09-07,1392144.0,holiday week,67.41,3.596,198,6.432,2012,0,4,September
5856,2012-09-14,1306644.0,normal week,59.39,3.659,198,6.432,2012,0,4,September
5857,2012-09-21,1276609.0,normal week,59.81,3.765,198,6.432,2012,0,4,September
5858,2012-09-28,1307928.0,normal week,56.08,3.789,199,6.432,2012,0,4,September
5859,2012-10-05,1400161.0,normal week,50.14,3.779,199,6.195,2012,0,4,October
5860,2012-10-12,1409545.0,normal week,39.38,3.76,199,6.195,2012,0,4,October
5861,2012-10-19,1326197.0,normal week,49.56,3.75,199,6.195,2012,0,4,October
5862,2012-10-26,1316543.0,normal week,41.8,3.686,199,6.195,2012,0,4,October
5863,2010-02-05,543384.0,normal week,54.34,2.962,126,9.765,2010,0,4,February
5864,2010-02-12,575710.0,holiday week,49.96,2.828,126,9.765,2010,0,4,February
5865,2010-02-19,508795.0,normal week,58.22,2.915,127,9.765,2010,0,4,February
5866,2010-02-26,491511.0,normal week,52.77,2.825,127,9.765,2010,0,4,February
5867,2010-03-05,554972.0,normal week,55.92,2.877,127,9.765,2010,0,4,March
5868,2010-03-12,588364.0,normal week,52.33,3.034,127,9.765,2010,0,4,March
5869,2010-03-19,519914.0,normal week,61.46,3.054,127,9.765,2010,0,4,March
5870,2010-03-26,478022.0,normal week,60.05,2.98,127,9.765,2010,0,4,March
5871,2010-04-02,505907.0,normal week,63.66,3.086,127,9.524,2010,0,4,April
5872,2010-04-09,582552.0,normal week,65.29,3.004,127,9.524,2010,0,4,April
5873,2010-04-16,549528.0,normal week,69.74,3.109,127,9.524,2010,0,4,April
5874,2010-04-23,492365.0,normal week,66.42,3.05,126,9.524,2010,0,4,April
5875,2010-04-30,477616.0,normal week,69.76,3.105,126,9.524,2010,0,4,April
5876,2010-05-07,582846.0,normal week,71.06,3.127,126,9.524,2010,0,4,May
5877,2010-05-14,564346.0,normal week,73.88,3.145,126,9.524,2010,0,4,May
5878,2010-05-21,504403.0,normal week,78.32,3.12,126,9.524,2010,0,4,May
5879,2010-05-28,484097.0,normal week,76.67,3.058,126,9.524,2010,0,4,May
5880,2010-06-04,556046.0,normal week,82.82,2.941,126,9.524,2010,0,4,June
5881,2010-06-11,607219.0,normal week,89.67,3.057,126,9.524,2010,0,4,June
5882,2010-06-18,529419.0,normal week,83.49,2.935,126,9.524,2010,0,4,June
5883,2010-06-25,484328.0,normal week,90.32,3.084,126,9.524,2010,0,4,June
5884,2010-07-02,507169.0,normal week,92.89,2.978,126,9.199,2010,0,4,July
5885,2010-07-09,570069.0,normal week,91.03,3.1,126,9.199,2010,0,4,July
5886,2010-07-16,558837.0,normal week,91.8,2.971,126,9.199,2010,0,4,July
5887,2010-07-23,491116.0,normal week,88.44,3.112,126,9.199,2010,0,4,July
5888,2010-07-30,469599.0,normal week,85.03,3.017,126,9.199,2010,0,4,July
5889,2010-08-06,579544.0,normal week,86.13,3.123,126,9.199,2010,0,4,August
5890,2010-08-13,583080.0,normal week,88.37,3.049,126,9.199,2010,0,4,August
5891,2010-08-20,500946.0,normal week,89.88,3.041,126,9.199,2010,0,4,August
5892,2010-08-27,465994.0,normal week,84.99,3.022,126,9.199,2010,0,4,August
5893,2010-09-03,524658.0,normal week,83.8,3.087,126,9.199,2010,0,4,September
5894,2010-09-10,589091.0,holiday week,84.04,2.961,126,9.199,2010,0,4,September
